"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
11,"NCT04132336","Study to Find Out the Optimal Dose of Caffeine in the Combination Tablet of Naproxen Sodium and Caffeine in Patients Experiencing Moderate to Severe Pain After Having Wisdom Teeth Removed",,"Recruiting","No Results Available","Pain, Postoperative","Drug: Naproxen sodium/Caffeine (BAY2880376)|Drug: Naproxen sodium (Aleve)|Drug: Caffeine|Drug: Placebo","Sum of pain intensity difference (SPID) over 8 hours|Sum of pain intensity difference (SPID) over 2 hours|Sum of pain intensity difference (SPID) over 4 hours|Sum of pain intensity difference (SPID) over 12 hours|Total pain relief (TOTPAR) over 2 hours|Total pain relief (TOTPAR) over 4 hours|Total pain relief (TOTPAR) over 8 hours|Total pain relief (TOTPAR) over 12 hours|Time (hours) to first use of rescue medication|Percentage of participants taking rescue medication|Time (hours) to first perceptible relief measured by a stopwatch|Time (hours) to meaningful relief measured by a stopwatch|Time (hours) to first perceptible relief confirmed by meaningful relief|Pain Intensity Difference (PID) at each evaluation|Pain relief score at each evaluation|Peak pain intensity difference (PID)|Peak pain relief score|Percentage of participants with at least a 2-point PID|Global assessment of the investigational product|Number of participants with adverse events (AE)|Number of subjects with clinically significant changes in physical examinations, vital signs or laboratory assessments","Bayer","All","16 Years and older   (Child, Adult, Older Adult)","Phase 2","190","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","21069|2019-003513-33","November 12, 2019","March 13, 2020","March 13, 2020","October 18, 2019",,"January 13, 2020","JBR Clinical Research, Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT04132336"
12,"NCT04126733","Study on the Effectiveness and Safety of the Combination of the Two Drugs Regorafenib and Nivolumab in Patients With Colorectal Cancer (Cancer of the Colon or Rectum Classified as Proficient Mismatch Repair and Microsatellite Stable)",,"Recruiting","No Results Available","Colorectal Cancer","Drug: Regorafenib (BAY73-4506, Stivarga)|Biological: Nivolumab (Opdivo)","ORR (Overall response rate) per Response Evaluation Criteria in Solid Tumours (RECIST) v1.1|Duration of Response (DOR)|Disease control rate (DCR)|Progression-free survival (PFS)|Overall survival (OS)|Incidence and severity of adverse events (AEs) per Common terminology criteria for adverse events (CTCAE) v5","Bayer|Bristol-Myers Squibb","All","18 Years and older   (Adult, Older Adult)","Phase 2","53","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","20975","October 14, 2019","September 18, 2020","April 18, 2022","October 15, 2019",,"January 18, 2020","City of Hope National Medical Center, Duarte, California, United States|Rocky Mountain Cancer Centers, Denver, Colorado, United States|Miami Cancer Institute at Baptist Health South Florida, Miami, Florida, United States|Illinois Cancer Specialists, Arlington Heights, Illinois, United States|Minnesota Oncology Hematology, PA, Minneapolis, Minnesota, United States|Nebraska Cancer Specialists, Papillion, Nebraska, United States|New York Oncology Hematology. P.C., Albany, New York, United States|Willamette Valley Cancer Institute and Research Center, Eugene, Oregon, United States|Sarah Cannon Cancer Center, Nashville, Tennessee, United States|Vanderbilt University Medical School, Nashville, Tennessee, United States|Texas Oncology-Arlington North, Arlington, Texas, United States|Baylor Charles A. Sammons Cancer Center at Dallas, Dallas, Texas, United States|University of Texas MD Anderson Cancer Center, Houston, Texas, United States|Texas Oncology-Sherman, Sherman, Texas, United States|Virginia Oncology Associates, Newport News, Virginia, United States|Northwest Cancer Specialists, PC, Vancouver, Washington, United States",,"https://ClinicalTrials.gov/show/NCT04126733"
13,"NCT04125693","Roll-over Study to Continue Treatment With the Investigational Drug Rogaratinib and to Further Test Its Safety",,"Enrolling by invitation","No Results Available","Cancer","Drug: Rogaratinib (BAY1163877)|Drug: Combination drug","Incidence of treatment-emergent adverse events (TEAEs)|Incidence of treatment-emergent serious adverse events (TESAEs)|Incidence of drug-related TEAEs|Incidence of drug-related TESAEs|Frequency of dose modifications","Bayer","All","18 Years and older   (Adult, Older Adult)","Phase 2","50","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","20252|2019-000808-15","October 30, 2019","April 29, 2024","April 29, 2024","October 14, 2019",,"January 9, 2020","Severance Hospital, Yonsei University College of Medicine, Seoul, Korea, Republic of|Samsung Medical Center, Seoul, Korea, Republic of|Kantonsspital St. Gallen, St. Gallen, Sankt Gallen, Switzerland",,"https://ClinicalTrials.gov/show/NCT04125693"
14,"NCT04122976","A Study in Which Non-metastatic Castration-resistant Prostate Cancer (nmCRPC) Patients for Whom a Decision to Treat With Darolutamide Has Been Made Before Enrollment Are Observed and Certain Outcomes Are Described","DAROL","Not yet recruiting","No Results Available","Prostate Cancer","Drug: Darolutamide(Nubeqa, BAY1841788)","Occurrence of treatment-emergent adverse events (TEAEs)|Reasonable causal relationship between darolutamide and an adverse event (AE)|Action taken related to darolutamide treatment|Subject's demographics|Subject's characteristics|Dosage and dose modification of darolutamide|Initiation and termination dates of darolutamide|Reasons for ending treatment and/or observation/follow-up|Reasons for discontinuations or changes of treatments|Metastasis-Free Survival (MFS)|Time to Symptomatic Skeletal Event (TSSE)|Time to Prostate-Specific Antigen (PSA) progression|Survival rate|Imaging exams used to define tumor status|Prior and post - darolutamide treatments for prostate cancer","Bayer","Male","18 Years and older   (Adult, Older Adult)",,"1000","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","20590","January 15, 2020","December 30, 2024","March 1, 2025","October 10, 2019",,"January 18, 2020",,,"https://ClinicalTrials.gov/show/NCT04122976"
15,"NCT04099238","Burden of Ischemic Stroke and Intake of Oral Anticoagulants in Patients With Atrial Fibrillation in the UK Primary Care","BEST-AF","Not yet recruiting","No Results Available","Atrial Fibrillation","Drug: Oral anticoagulant","Number of subjects with ischemic stroke|Incidence of ischemic stroke|Number of NVAF patients with OAC prescription prior to ischemic stroke|Duration of OAC treatment before OAC discontinuation for NVAF patients|Time period from OAC discontinuation to ischemic stroke for NVAF patients|Relative risk of NVAF patients for ischemic stroke after OAC discontinuation|Relative risk of NVAF patients for ischemic stroke by time since OAC discontinuation|Relative risk of NVAF patients for ischemic stroke by OAC treatment duration before OAC discontinuation|Relative risk of NVAF patients for ischemic stroke after VKA discontinuation|Relative risk of NVAF patients for ischemic stroke by time since VKA discontinuation|Relative risk of NVAF patients for ischemic stroke by VKA treatment duration before VKA discontinuation|Relative risk of NVAF patients for ischemic stroke after NOAC discontinuation|Relative risk of NVAF patients for ischemic stroke by time since NOAC discontinuation|Relative risk of NVAF patients for ischemic stroke by NOAC treatment duration before NOAC discontinuation|Number of subjects with first diagnosis of NVAF at time of ischemic stroke|Number of subjects with first diagnosis of NVAF within 1 month after ischemic stroke|Number of subjects with first diagnosis of NVAF within 12 months after ischemic stroke","Bayer","All","20 Years to 89 Years   (Adult, Older Adult)",,"7000","Industry","Observational","Observational Model: Cohort|Time Perspective: Retrospective","21094","February 1, 2020","April 30, 2020","April 30, 2020","September 23, 2019",,"January 18, 2020","Many facilities, Multiple Locations, United Kingdom",,"https://ClinicalTrials.gov/show/NCT04099238"
16,"NCT04097912","Study to Gather Information to What Extent Patients Follow the Treatment Regimen of Low-dose Aspirin for Primary and Secondary Prevention of Diseases of the Heart and Blood Vessels","PALACE","Active, not recruiting","No Results Available","Myocardial Infarction|Stroke (Including Ischaemic Stroke and Transient Ischaemic Attack)|Unstable Angina|Angina|Ischaemic Heart Disease","Drug: Acetylsalicylic Acid (Aspirin, BAYE4465)","Adherence to low-dose aspirin|Persistence to low-dose aspirin|Time to switch from dual-antiplatelet to a monotherapy","Bayer","All","18 Years and older   (Adult, Older Adult)",,"99999","Industry","Observational","Observational Model: Cohort|Time Perspective: Retrospective","20749","September 30, 2019","January 31, 2020","January 31, 2020","September 20, 2019",,"January 21, 2020","Many locations, Multiple Locations, Italy",,"https://ClinicalTrials.gov/show/NCT04097912"
17,"NCT04095273","Study to Test How Well Patients With Advanced Solid Tumors Respond to Treatment With the ATR Inhibitor BAY1895344 in Combination With Pembrolizumab, to Find the Optimal Dose for Patients, How the Drug is Tolerated and the Way the Body Absorbs, Distributes and Discharges the Drug",,"Recruiting","No Results Available","Advanced Solid Tumors","Drug: BAY1895344|Drug: Pembrolizumab","Incidence of Treatment Emergent Adverse Events (TEAEs) including Treatment Emergent Serious Adverse Events (TESAEs)|Severity of Treatment Emergent Adverse Events (TEAEs) including Treatment Emergent Serious Adverse Events (TESAEs)|Frequency of Dose limiting toxicities (DLTs) at each dose level during dose escalation of BAY1895344|Cmax of BAY1895344|AUC(0-12) of BAY1895344|Cmax,md of BAY1895344|AUC(0-12)md of BAY1895344|Incidence of Complete response (CR)|Incidence of partial response (PR)|Incidence of stable disease (SD)|Incidence of progressive disease (PD)|Objective Response Rate (ORR)|Disease control rate (DCR)","Bayer","All","18 Years and older   (Adult, Older Adult)","Phase 1","76","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","19741|2018-003420-36","September 30, 2019","September 22, 2021","October 20, 2021","September 19, 2019",,"January 22, 2020","Stanford University, Palo Alto, California, United States|Johns Hopkins Hospital/Health System, Baltimore, Maryland, United States|Ohio State University, Columbus, Ohio, United States|University of Texas MD Anderson Cancer Center, Houston, Texas, United States|Royal Marsden NHS Trust (Surrey), Sutton, Surrey, United Kingdom",,"https://ClinicalTrials.gov/show/NCT04095273"
18,"NCT04091386","Study to Learn More About the Physical Activity Level of Patients Suffering From Hemophilia A Treated With Damoctocog Alfa Pegol (LIFE ACTIVE Study)","LIFE-ACTIVE","Not yet recruiting","No Results Available","Hemophilia A","Drug: Damoctocog alfa pegol (Jivi, BAY94-9027)","Time of physical activity per week (wear-time adjusted)|Category of physical activity|Sleeping time per week (wear-time adjusted)|Awake time per week (wear-time adjusted)|Time of moderate to vigorous physical activity per week (wear-time adjusted)|Association between physical activity time per week and annualized bleeding rate (ABR)|Association between physical activity time per week and joint annualized bleeding rate (JABR)|Association between physical activity time per week and hemophilia joint health score (HJHS)|Repeated measure correlation between physical activity time per week and annualized bleeding rate (ABR)|Repeated measure correlation between physical activity time per week and joint annualized bleeding rate (JABR)|Association between physical activity time per week and PRO-scores for treatment satisfaction|Association between physical activity time per week and PRO-scores for health-related life quality|Association between physical activity time per week and PRO-scores for work productivity/ activity impairment|Percentage of children with ≥60 min per day of moderate to vigorous physical activity|Percentage of adults with ≥150 min per week of moderate to vigorous physical activity or with ≥75 min per week of vigorous physical activity|Time of physical activity per week (wear-time adjusted) by subgroup|Category of physical activity by subgroup|Sleeping time per week|Awake time per week|Percentage of sleeping time|Percentage of awake time|Actual wear time per week|Percentage of actual wear time per day","Bayer","All","Child, Adult, Older Adult",,"80","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","20748","January 31, 2020","June 30, 2027","June 30, 2027","September 16, 2019",,"January 18, 2020",,,"https://ClinicalTrials.gov/show/NCT04091386"
19,"NCT04085458","Study to Gain More Information on How Safe and Effective Jivi Works in Patients With Severe Hemophila A (Post-marketing Investigation)",,"Recruiting","No Results Available","Hemophilia A","Drug: Damoctocog alfa pegol (Jivi, BAY94-9027)","FVIII inhibitor development by the Nijmegen Bethesda assay|Number of participants with treatment-emergent adverse events (TEAEs)|Development of treatment-emergent anti-PEG antibodies|Annualized bleeding rate (ABR)","Bayer","Male","18 Years and older   (Adult, Older Adult)","Phase 4","27","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","19764|2018-003655-37","September 23, 2019","May 11, 2022","June 8, 2022","September 11, 2019",,"January 10, 2020","UMHAT Tsaritsa Joanna-ISUL EAD Sofia, Sofia, Bulgaria|MHAT Sveta Marina EAD, Varna, Bulgaria|Aarhus Universitetshospital, Skejby, Arhus N, Denmark|Laiko General Hospital of Athens (Sevastoupoleos), Athens, Greece|A.O. Pugliese-Ciaccio, Catanzaro, Calabria, Italy|A.O.U. Policlinico Umberto I, Roma, Lazio, Italy|Fondazione Policlinico Universitario Agostino Gemelli IRCCS, Roma, Lazio, Italy|Oslo Universitetssykehus HF, Rikshospitalet, Oslo, Norway|Uniwersyteckie Centrum Kliniczne, Gdansk, Poland|SP Szpital Kliniczny Nr 1, Wroclaw, Poland|Ciutat Sanitària i Universitaria de la Vall d'Hebron, Barcelona, Spain|Hospital Universitario ""La Paz"", Madrid, Spain|Hospital Universitari i Politècnic La Fe, Valencia, Spain",,"https://ClinicalTrials.gov/show/NCT04085458"
20,"NCT04081831","Effectiveness of Low Dose Aspirin in Decreasing the Chance Getting Stomach and Intestine Cancer","ENgAGE-HK","Active, not recruiting","No Results Available","Gastrointestinal Cancer","Drug: Acetylsalicylic Acid (Aspirin, BAYE4465)","Incidence rate ratio of colorectal cancer among users of low-dose-aspirin (exposed) and users of paracetamol monotherapy (non-exposed)|Incidence rate ratio of gastric cancer among users of low-dose-aspirin (exposed) and users of paracetamol monotherapy (non-exposed)|Incidence rate ratio of esophageal cancer among users of low-dose-aspirin (exposed) and users of paracetamol monotherapy (non-exposed)|Duration of aspirin use|Risk of colorectal, gastric and esophageal cancer after discontinuation of aspirin use|Case-fatality and survival rate","Bayer","All","40 Years and older   (Adult, Older Adult)",,"99999","Industry","Observational","Observational Model: Cohort|Time Perspective: Retrospective","20319","July 31, 2019","April 30, 2020","April 30, 2020","September 9, 2019",,"January 22, 2020","Multiple Locations, Multiple Locations, Hong Kong",,"https://ClinicalTrials.gov/show/NCT04081831"
21,"NCT04069026","A First-in-Humans Dose Finding Study for an Aryl Hydrocarbon Receptor Inhibitor (AhRi) in Patients With Advanced Cancer",,"Recruiting","No Results Available","Advanced Solid Tumors","Drug: BAY2416964","The incidence of treatment emergent adverse events (TEAEs) including treatment-emergent serious adverse events (TESAEs) and and dose-limiting toxicities (DLTs)|Severity of treatment emergent adverse events (TEAEs) including treatment-emergent serious adverse events (TESAEs) and dose-limiting toxicities (DLTs)|Maximum tolerated dose (MTD) or maximum administered dose (MAD) of BAY2416964|Recommended Phase II dose (RP2D) of BAY2416964|Maximal plasma exposure (Cmax) for once daily (QD) dosing of BAY 2416964 after single-dose and multiple-dose in Cycle 1.|Area under the curve [AUC (0 - 24)] for QD dosing of BAY 2416964 after single-dose in Cycle 1.|Alternatively AUC(0-12) for 2 times daily (BID) dosing after single dose in cycle 1 (based on outcome of PK decision point)|AUC(0-12) after multiple dose|Objective response rate (ORR) by RECIST 1.1|Change from baseline in AhR target gene expression in whole blood after ex-vivo stimulation|Cytokine measurements, e.g. IL-6 (immunoassay), in whole blood after ex-vivo stimulation.","Bayer","All","18 Years and older   (Adult, Older Adult)","Phase 1","114","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","20201|2019-000722-22","August 15, 2019","November 21, 2022","February 13, 2023","August 28, 2019",,"January 6, 2020","Yale University School of Medicine, New Haven, Connecticut, United States|Greenville Health System, Greenville, South Carolina, United States|University of Texas MD Anderson Cancer Center, Houston, Texas, United States|South Texas Accelerated Research Therapeutics, LLC, San Antonio, Texas, United States|Universitätsklinikum Heidelberg, Heidelberg, Baden-Württemberg, Germany|Royal Marsden NHS Trust (Surrey), Sutton, Surrey, United Kingdom",,"https://ClinicalTrials.gov/show/NCT04069026"
22,"NCT04067583","A Follow-up Physician Survey to Evaluate Physician Knowledge of Safety and Safe Use Information for Aflibercept Administered by Intravitreal Injection in Europe",,"Recruiting","No Results Available","Ophthalmology, Macular Degeneration","Other: Physician questionnaire","Percentage of physicians responding correctly to each individual knowledge question","Bayer","All","Child, Adult, Older Adult",,"400","Industry","Observational","Observational Model: Other|Time Perspective: Prospective","20285","October 8, 2019","June 30, 2020","September 1, 2020","August 26, 2019",,"January 22, 2020","Many locations, Multiple Locations, Germany",,"https://ClinicalTrials.gov/show/NCT04067583"
23,"NCT04065581","Bioequivalence Study for Acarbose/Metformin FDC",,"Active, not recruiting","No Results Available","Diabetes Mellitus, Type 2","Drug: Acarbose/Metformin FDC(BAY81-9783)|Drug: Glucobay|Drug: Glucophage","RatioCmax (serum glucose)|RatioAUC(0-4) (serum glucose)|Cmax (plasma metformin)|AUC (0-tlast) (plasma metformin)|AUC (plasma metformin)|Frequency of TEAE (treatment-emergent adverse event）","Bayer","All","18 Years and older   (Adult, Older Adult)","Phase 1","24","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Other","19843","October 14, 2019","November 25, 2019","March 31, 2020","August 22, 2019",,"January 6, 2020","Zhongshan Hospital, Fudan University, Shanghai, China",,"https://ClinicalTrials.gov/show/NCT04065581"
24,"NCT04059900","Study in Patients Suffering From Heartburn and Backward Flow of Stomach Liquid Into the Esophagus",,"Completed","No Results Available","Functional Gastrointestinal Disorders","Drug: STW5 (Iberogast®, BAY98-7411)|Drug: Placebo","AUC of Patients' assessment of gastrointestinal symptoms evaluated by a daily measured VAS scale.|Global Subject Outcome Assessment at visit 5|Change of the Gastrointestinal Symptoms Profile (GIS) from baseline (visit 3) at the end of study (day 28)|AUC of reflux symptoms assessment measured by daily VAS scale|Quality of Life evaluation as assessed by Functional Dyspepsia Quality of Life (FDDQL)|Relative time with an esophageal pH < 4 during 24 hours of measurement by Bravo™ pH system|Relative time with an esophageal pH < 4 during 24 hours of measurement using intraluminal impedance|Calculation of the DeMeester Score measured based on Bravo™ pH system|System index measurement in parallel to the pH measurement by Bravo™ pH system|Calculation of the DeMeester Score based on intraluminal impedance|Bolus exposition time in minutes and as percentual part of measurement time for acid reflux, non-acid reflux and total (acid and non-acid) reflux using intraluminal impedance|Symptom index measurement in parallel to the pH measurement by intraluminal impedance|Global assessment of efficacy judged by patient using a five point Likert scale|Global assessment of efficacy judged by physician using a five point Likert scale|Change of Individual symptom score from baseline at the end of study (day 28)","Bayer","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 2","64","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Supportive Care","20985|2008-002305-40","June 18, 2009","May 3, 2013","May 3, 2013","August 16, 2019",,"September 19, 2019","Many locations, Multiple Locations, Germany",,"https://ClinicalTrials.gov/show/NCT04059900"
25,"NCT04059783","Study to Learn More About the Onset of Effect of Iberogast in Patients Suffering From Abnormal Stomach and Intestine Function",,"Completed","No Results Available","Functional Gastrointestinal Disorders","Drug: STW5 (Iberogast®, BAY98-7411)","Change of GIS score from baseline up to 3 weeks after treatment|Global assessment by the physicians using a 4-point likert scale|Global assessment by the patient using a 4-point likert scale|Change of ratings of symptom severity on a 100-mm visual analogue scale (VAS) over time after intake of Iberogast|Onset of improvement assessed by patient on day 1|Onset of improvement assessed by patient on day 2|Onset of improvement assessed by patient on day 3|Onset of improvement assessed by patient on day 4|Onset of improvement assessed by patient on day 5|Onset of improvement assessed by patient on day 6|Onset of improvement assessed by patient on day 7|Onset of improvement assessed by patient on day 8|The number of participants with adverse events|The number of participants who discontinued from treatment|The number of participants with the need of further treatment","Bayer","All","18 Years and older   (Adult, Older Adult)",,"272","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","20984","June 17, 2008","April 27, 2010","February 20, 2011","August 16, 2019",,"September 19, 2019","Many locations, Multiple Locations, Germany",,"https://ClinicalTrials.gov/show/NCT04059783"
26,"NCT04029376","Study to Learn More About the Stomach and Intestine Complaints of Children Aged From 3 to 14 Years",,"Completed","No Results Available","Functional Gastrointestinal Disorders","Drug: Iberogast®","Gastrointestinal Symptoms Profile (GIS) Score|Global Assessment of the Efficacy by the Physicians|Global Assessment of the Efficacy by the Children or Their Parents|Lost Attendance days|Global Assessment of the Tolerability by the Physician|The number of subjects with adverse events","Bayer","All","3 Years to 14 Years   (Child)",,"1032","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","20983","April 1, 2007","October 1, 2008","October 1, 2008","July 23, 2019",,"September 19, 2019","Many locations, Multiple Locations, Germany",,"https://ClinicalTrials.gov/show/NCT04029376"
27,"NCT04027192","Study to Test the Safety of Increasing Multiple Doses of BAY2328065 Given by Mouth, How the Drug is Tolerated and Acts in the Human Body of Healthy Male Participants. Alteration of the Study Drug Effects by Another Drug and the Availability of the Drug Given in Different Formulations is Also Tested.",,"Recruiting","No Results Available","Endometriosis","Drug: BAY2328065 LSF|Drug: BAY2328065 tablet|Drug: Placebo LSF|Drug: Placebo tablet|Drug: Midazolam","Number of subjects with treatment-emergent adverse events (TEAEs)|Severity of TEAEs|AUC(0-12)md (twice daily [BID])|Cmax,md of BAY2328065","Bayer","Male","18 Years to 50 Years   (Adult)","Phase 1","60","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Basic Science","19251|2019-000940-90","July 31, 2019","May 5, 2020","July 3, 2020","July 19, 2019",,"January 18, 2020","CRS Clinical Research Services Berlin GmbH, Berlin, Germany",,"https://ClinicalTrials.gov/show/NCT04027192"
