"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
11,"NCT00627679","Safety and Blood Level Study of Unit Dose Budesonide","UDB P101","Completed","Has Results","Asthma","Drug: Budesonide Inhalation Suspension|Drug: MAP0010 low dose|Drug: MAP0010 intermediate dose|Drug: MAP0010 high dose","Cmax of of Budesonide After Administration of Pulmicort and Three Dose Levels of MAP0010|Tmax of Budesonide After Administration of Pulmicort Respules® and Three Dose Levels of MAP0010|AUC(0-8) of Budesonide After Administration of Pulmicort Respules® and Three Doses of MAP0010|AUC(0-inf) of Budesonide After Administration of Pulmicort Respules® and Three Dose Levels of MAP0010|Half-life (t1/2) of Budesonide After Administration of Pulmicort Respules® and Three Dose Levels of MAP0010","Allergan|MAP Pharmaceuticals, Inc., a wholly owned subsidiary of Allergan|Q-Pharm Pty Limited","All","18 Years to 50 Years   (Adult)","Phase 1","16","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MAP0010-CL-P101","December 2005","December 2005","May 2006","March 3, 2008","October 23, 2013","January 9, 2014","Q-Pharm Pty Limited, Brisbane, Queensland, Australia",,"https://ClinicalTrials.gov/show/NCT00627679"
12,"NCT04206293","A Study to Evaluate The Impact on Skin Quality Attributes by Juvederm® Volite Injection on Healthy Volunteers",,"Active, not recruiting","No Results Available","Healthy Adults|Skin Enhancement","Device: Hyaluronic acid (HA) intradermal injection in the forearm","Change from Baseline in Skin Hydration|Change from Baseline in Skin Elasticity|Change from Baseline in Skin Thickness and Density|Change from Baseline in Skin Roughness, Density, and Vascularity|Change from Baseline in Skin Brightness|Change from Baseline in Skin Color|Change from Baseline in Skin Melanin Content|Histological and Genomic Analysis","Allergan","All","30 Years to 50 Years   (Adult)","Not Applicable","11","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","CMO-MA-FAS-0617","October 29, 2019","January 31, 2020","January 31, 2020","December 20, 2019",,"December 20, 2019","EuroFins Dermscan Poland, Gdansk, Poland",,"https://ClinicalTrials.gov/show/NCT04206293"
13,"NCT04179474","Safety, Tolerability & Drug Interaction Study of Ubrogepant With Erenumab or Galcanezumab in Participants With Migraine",,"Recruiting","No Results Available","Migraine","Drug: Ubrogepant|Drug: Erenumab|Drug: Galcanezumab","Area under the plasma concentration versus time curve from time 0 to time t (AUC0-t) ) for ubrogepant|Area under the plasma concentration versus time curve from time 0 infinity (AUC0-∞) for ubrogepant|Maximum plasma drug concentration (Cmax)|Time of maximum plasma drug concentration (Tmax) for ubrogepant|Terminal elimination rate constant (λz) for ubrogepant|Terminal elimination half-life (T½) for ubrogepant|Apparent total body clearance of drug from plasma after extravascular administration (CL/F) for ubrogepant|Apparent volume of distribution during the terminal phase after extravascular administration (Vz/F) for ubrogepant|The percentage of participants who have potentially clinically significant (PCS) post baseline vital sign values|The percentage of participants who have PCS post baseline clinical laboratory values|The percentage of participants who have PCS post baseline physical exam values|The percentage of participants who have PCS post baseline electrocardiogram (ECG) values|The incidence of adverse events (safety and tolerability)","Allergan","All","18 Years to 50 Years   (Adult)","Phase 1","40","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","3110-108-002","September 26, 2019","December 24, 2019","December 24, 2019","November 27, 2019",,"November 27, 2019","QPS, Springfield, Missouri, United States|Spaulding, West Bend, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT04179474"
14,"NCT04166058","Long-term Safety of Linaclotide in Pediatric Participants With FC or IBS-C",,"Recruiting","No Results Available","Irritable Bowel Syndrome With Constipation|Functional Constipation","Drug: Irritable Bowel Syndrome with Constipation (IBS-C) participants (LIN-MD-63 completers)|Drug: Functional Constipation (FC) participants (LIN-MD-62 and LIN-MD-64 completers):","Incidence of Treatment Emergent Adverse Events.","Allergan|Ironwood Pharmaceuticals, Inc.","All","6 Years to 18 Years   (Child, Adult)","Phase 3","120","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","LIN-MD-66","November 19, 2019","February 28, 2023","February 28, 2023","November 18, 2019",,"November 29, 2019","HealthStar Research, Hot Springs, Arkansas, United States|Preferred Clinical Research Partners, Little Rock, Arkansas, United States|Applied Research Center of Arkansas, Little Rock, Arkansas, United States|Advanced Research Center, Anaheim, California, United States|Kindred Medical Institute for Clinical Trials, LLC, Corona, California, United States|Children's Hospital of Orange County, Orange, California, United States|Center for Clinical Trials, LLC, Paramount, California, United States|Prohealth Research Center, Doral, Florida, United States|Amedica Research Institute, Inc, Hialeah, Florida, United States|Nemours Children's Specialty Care, Jacksonville, Florida, United States|Elite Clinical Research, Miami, Florida, United States|Biotech Pharmaceuticals Group LLC, Miami, Florida, United States|South Miami Medical & Research Group, Inc., Miami, Florida, United States|Advanced Research for Health Improvement,LLC, Naples, Florida, United States|Childrens Center for Digestive Health Care, Atlanta, Georgia, United States|SleepCare Research Institute, Inc., Stockbridge, Georgia, United States|Private Practice - Dr. Michael W. Simon, Nicholasville, Kentucky, United States|Meridian Clinical Research, Baton Rouge, Louisiana, United States|Virgo Carter Pediatrics, Silver Spring, Maryland, United States|Massachusetts General Hospital, Boston, Massachusetts, United States|Minnesota Gastroenterology PA, Minneapolis, Minnesota, United States|Gastrointestinal Associates and Endoscopy Center, Flowood, Mississippi, United States|Private Practice - Dr. Craig Spiegel, Bridgeton, Missouri, United States|Biomedical Research Alliance of New York/ Montefiore Medical Center, Bronx, New York, United States|Advantage Clinical Trials, Bronx, New York, United States|Columbia University Medical Center and Morgan Stanley Children's Hospital of New York, New York, New York, United States|UNC Physicians Network (Capitol Pediatrics & Adolescent Center), Raleigh, North Carolina, United States|University of Oklahoma Health Sciences Center/Children's Hospital at OU Medical Center, Oklahoma City, Oklahoma, United States|IPS Research Company, Oklahoma City, Oklahoma, United States|Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, United States|Coastal Pediatric Research, Charleston, South Carolina, United States|Coastal Pediatric Research, Summerville, South Carolina, United States|The Jackson Clinic, P.A., Jackson, Tennessee, United States|Cook Childrens Health Care System, Fort Worth, Texas, United States|Capital Area Primary Care, PLLC dba San Gabriel Clinical Research, Georgetown, Texas, United States|Valley Institute of Research, Harlingen, Texas, United States|Discovery MM Services, Inc., Houston, Texas, United States|Vilo Research Group, Houston, Texas, United States|Cullen Research, Houston, Texas, United States|Pioneer Research Solutions Inc, Houston, Texas, United States|Discovery MM Services, Inc, Missouri City, Texas, United States|AIM Trials, LLC, Plano, Texas, United States|Sun Research Institute, San Antonio, Texas, United States|Ace Clinical Research, Sugar Land, Texas, United States|ClinPoint Trials, Waxahachie, Texas, United States|MultiCare Institute for Research and Innovation, Tacoma, Washington, United States|The Medical College of Wisconsin, Milwaukee, Wisconsin, United States|Medical Center-1-Sevlievo EOOD, Sevlievo, Gabrovo, Bulgaria|MBAL Sv.Ivan Rilski Kozlodui, Kiril I Metodiy, Bulgaria|University Hospital Plovdiv, Plovdiv, Bulgaria|Multi-Profile Hospital for Active Treatment - Ruse JSC MHAT-Ruse, Ruse, Bulgaria|Medical Center-1-Sevlievo EOOD, Sevlievo, Bulgaria|UMHAT Sveta Marina, Varna, Bulgaria|London Health Sciences Centre, London, Ontario, Canada|Stollery Children's Hospital, Edmonton, Canada|Kindergastroenterologie, Uni-Kinderklinik Leipzig, Leipzig, Saxony-Anhalt, Germany|Klinikum Kassel GmbH, Kassel, Germany|Svabhegy Pediatric Clinic, Budapest, Hungary|Szent Janos Korhaz es Eszak-budai Egyesitett Korhazak, Budapest, Hungary|Soproni Erzsebet Oktato Korhaz es Rehabilitacious Intezet, Sopron, Hungary|Rambam Health Care Campus, Ruth Rappaport Children's Hospital, Haifa, Israel|Hadassah University Hospital, Jerusalem, Israel|The Baruch Padeh Medical Center Poriya, Lower Galilee, Israel|Sheba medical center, Tel Hashomer, Israel|Azienda Ospedaliera Sant' Andrea, Naples, Italy|IRCCS Ospedale Pediatrico Bambino Gesu, Roma, Italy|Academisch Medisch Centrum Universiteit Van Amsterdam, Amsterdam, Netherlands|Maasstad Hospital Rotterdam, Rotterdam, Netherlands|Isala Zwolle, Zwolle, Netherlands|Szpital Uniwersytecki ""r. A. Jurasza"", Bydgoszcz, Poland|Klinika Pediatrii Gastroenterologii Hepatologii Zywienia Dzieci Szpiatl, Gdansk, Poland|Wojew dzki Specjalistyczny Szpital Dzieciecy, Olsztyn, Poland|Korczowski Bartosz, Gabinet Lekarski, Rzeszów, Poland|Centrum Zdrowia MDM, Warsaw, Poland|University Children's Hospital, Belgrade, Serbia|University Children's Hospital - Tirsova, Belgrad, Serbia|Institute for Child and Youth Health Care of Vojvodina, Novi Sad, Serbia|Hospital Regional Universitario de Malaga, Malaga, Spain|MMI ""Regional children's clinical hospital"", Chernivtsi, Chernivets'ka Oblast', Ukraine|State Institution ""Dnipropetrovsk medical academy"", Dnipro, Ukraine|Kharkiv National Medical University, Kharkiv, Ukraine|Blackpool Teaching Hospitals NHS Foundation Trust, Blackpool, United Kingdom|Barts Health NHS Trust - The Royal London Hospital, London, United Kingdom|King's College Hospital, London, United Kingdom|William Harvey Hospital, Willesborough, United Kingdom",,"https://ClinicalTrials.gov/show/NCT04166058"
15,"NCT04157686","MT10109L in the Long-term, Open-label Treatment of Glabellar Lines and Lateral Canthal Lines",,"Enrolling by invitation","No Results Available","Glabellar Lines|Lateral Canthal Lines","Drug: MT10109L","Number of participants who experienced an adverse event|Mean change from baseline in pulse rate (beats per minute)|Mean change from baseline in blood pressure (mm Hg)|Mean change from baseline in respiratory rate (breaths per minute)|Number of participants with binding and neutralizing antibodies","Allergan","All","19 Years and older   (Adult, Older Adult)","Phase 3","800","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MT10109L-004|2014-005303-24","October 23, 2019","January 31, 2023","February 13, 2023","November 8, 2019",,"December 3, 2019","Advanced Research Associates, Glendale, Arizona, United States|Investigate MD, Scottsdale, Arizona, United States|Eye Research Foundation, Newport Beach, California, United States|Art of Skin MD, Solana Beach, California, United States|Susan H. Weinkle, MD, Bradenton, Florida, United States|Skin Research Institute LLC, Coral Gables, Florida, United States|Coleman Dermatologic Surgery Center, Metairie, Louisiana, United States|Etre, Cosmetic Dermatology and Laser Center, New Orleans, Louisiana, United States|Maryland Laser, Skin, & Vein Institute, Hunt Valley, Maryland, United States|Laser Skin Surgery Center of New York, New York, New York, United States|SkinSearch of Rochester, Inc., Rochester, New York, United States|M3 Wake Research, Inc., Raleigh, North Carolina, United States|Aventiv Research, Inc., Dublin, Ohio, United States|Westlake Dermatology & Cosmetic Surgery, Austin, Texas, United States|Bellaire Dermatology Associates, Bellaire, Texas, United States|SkinDC, Arlington, Virginia, United States|Virginia Clinical Research, Inc., Norfolk, Virginia, United States|Centre de la fontaine, Loverval, Hainaut, Belgium|Medical Skin Care, Sint-Truiden, Limburg, Belgium|Universitair Ziekenhuis Brussel, Brussels, Belgium|CHU Liege, Liege, Belgium|Dr. Jean Carruthers Cosmetic Surgery, Inc., Vancouver, British Columbia, Canada|Dr. Shannon Humphrey Inc., Vancouver, British Columbia, Canada|Maryland Laser, Skin, & Vein Institute, Vancouver, British Columbia, Canada|Nectar Research Group Inc., Vancouver, British Columbia, Canada|Dermetics, Burlington, Ontario, Canada|Nectar Research Group Inc., Richmond Hill, Ontario, Canada|Sweat Clinics of Canada, Toronto, Ontario, Canada|Bertucci MedSpa Inc., Woodbridge, Ontario, Canada|Hautok und Hautok-cosmetics, Munich, Bavaria, Germany|Studienzentrum Theatiner46, Munich, Bavaria, Germany|Rosenpark-Research, Darmstadt, Hessen, Germany|DRK-Kliniken Nordhessen, Kassel, Hessen, Germany|Privatpraxis Dr. Hilton & Partner, Düsseldorf, NRW, Germany|Rzany&Hund, Privatpraxis, Berlin, Germany|Hautzentrum Köln, Cologne, Germany|Medicorum Praxis für Dermatologie und Ästhetik, Oberursel, Germany|CentroDerm GmbH, Wuppertal, Germany|Kazan State Medical University, Kazan, Tatarstan Republic, Russian Federation|Medical Centre Capital-Zdorovie, Moscow, Russian Federation|Moscow scientific-practical centre of dermatovenerology and cosmetology, Moscow, Russian Federation|I.I Mechnikov North-Western State Medical University, Saint-Petersburg, Russian Federation|Expert Aesthetics Ltd, Alderley Edge, Cheshire, United Kingdom|Bermuda Practice, Basingstoke, Hampshire, United Kingdom|Waverley Medical Practice, Coatbridge, North Lanarkshire, United Kingdom|Medizen Clinic, Sutton Coldfield, West Midlands, United Kingdom|The Bosham Clinic, Chichester, West Sussex, United Kingdom",,"https://ClinicalTrials.gov/show/NCT04157686"
16,"NCT04142450","CoolSculpting® the Upper Arms and Inner Thighs in Participants of Chinese Descent (XinCOOL)",,"Recruiting","No Results Available","Body Fat Disorder","Device: CoolSculpting® System","Correct identification of baseline versus 12-week treatment images of the upper arms by at least two out of three blinded, independent reviewers.|Correct identification of baseline versus 12-week treatment images of the inner thighs by at least two out of three blinded, independent reviewers.|Participant response of 'satisfied' or 'very satisfied' for question 1 (overall satisfaction) on the CoolSculpting upper arms participant questionnaire at the 12-week visit.|Participant response of 'satisfied' or 'very satisfied' for question 1 (overall satisfaction) on the CoolSculpting inner thighs participant questionnaire at the 12-week visit.|Mean fat layer reduction using caliper measurements at 12-weeks compared to baseline for upper arms.|Mean fat layer reduction using caliper measurements at 12-weeks compared to baseline for inner thighs.","Allergan","All","18 Years and older   (Adult, Older Adult)","Not Applicable","42","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","MED-MA-PLS-0633","October 27, 2019","March 1, 2020","March 1, 2020","October 29, 2019",,"November 14, 2019","Vancouver Laser and Skin Care Clinic, Vancouver, British Columbia, Canada|Project Skin MD, Vancouver, British Columbia, Canada|Pacific Derm, Vancouver, British Columbia, Canada",,"https://ClinicalTrials.gov/show/NCT04142450"
17,"NCT04124705","A Study of Armour® Thyroid Compared to Synthetic T4 (Levothyroxine) in Previously Hypothyroid Participants","ARCH","Recruiting","No Results Available","Hypothyroidism|Thyroid Disease|Euthyroid|Thyroid Gland|Thyroid Hormones","Drug: Armour® Thyroid|Drug: Synthetic T4","The percent of participants who are Sustained Thyroid-Stimulating Hormone (TSH) Responders|The percent of participants who are Titration TSH Responders","Allergan","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","220","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","3014-201-002","October 11, 2019","July 28, 2021","July 28, 2021","October 11, 2019",,"December 20, 2019","Central Research Associates, Birmingham, Alabama, United States|Atria Research, Little Rock, Arkansas, United States|Marin Endocrine Care and Research, Greenbrae, California, United States|Diabetes/Lipid Management & Research Center, Huntington Beach, California, United States|Center of Excellence in Diabetes and Endocrinology, Sacramento, California, United States|Care Access Research, Santa Clarita, California, United States|San Fernando Valley Health Institute, Van Nuys, California, United States|Creekside Endocrine Associates, Denver, Colorado, United States|The Center for Diabetes and Endocrine Care, Fort Lauderdale, Florida, United States|Metabolic Research Institute, West Palm Beach, Florida, United States|Atlanta Diabetes Associates, Atlanta, Georgia, United States|Columbus Regional Research Institute, Columbus, Georgia, United States|Physicians Research Associates, Lawrenceville, Georgia, United States|Kentucky Diabetes Endocrinology Center, Lexington, Kentucky, United States|L-MARC Research Center, Louisville, Kentucky, United States|NYC Health + Hospitals/ Queens, Jamaica, New York, United States|North Shore Diabetes and Endocrine Associates, New Hyde Park, New York, United States|Mountain Diabetes and Endocrine Center, Asheville, North Carolina, United States|OnSite Clinical Solutions, Charlotte, North Carolina, United States|Physicia's East Endocrinology, Greenville, North Carolina, United States|Texas Diabetes & Endocrinology, P.A., Austin, Texas, United States|Texas Diabetes & Endocrinology, P.A., Austin, Texas, United States|North Texas Endocrine Center, Dallas, Texas, United States|Research Institute of Dallas, Dallas, Texas, United States|Academy of Diabetes, Thyroid and Endocrine, El Paso, Texas, United States|Texas Diabetes & Endocrinology, P.A., Round Rock, Texas, United States|Diabetes and Glandular Disease Clinic, San Antonio, Texas, United States|Rainier Clinical Research Center, Renton, Washington, United States|Multicare Institute for Research and Innovation, Tacoma, Washington, United States",,"https://ClinicalTrials.gov/show/NCT04124705"
18,"NCT04110145","Linaclotide Safety and Efficacy in 2 to 5-Year-Old Participants With Functional Constipation",,"Recruiting","No Results Available","Functional Constipation","Drug: Linaclotide|Drug: Placebo","Change from baseline in 4-week overall spontaneous bowel movement (SBM) frequency rate (SBMs/week) during the Study Intervention Period of each cohort|Change from baseline in 4-week stool consistency reported by the caregiver during the Study Intervention Period of each cohort|Change from baseline in 4-week straining reported by the caregiver during the Study Intervention Period of each cohort|Proportion of days with fecal incontinence during the Study Intervention Period (for participants who have acquired toileting skills during the daytime and nighttime or acquired toileting skills during daytime only) within each cohort","Allergan|Ironwood Pharmaceuticals, Inc.","All","2 Years to 5 Years   (Child)","Phase 2","30","Industry","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","LIN-MD-67","October 14, 2019","February 28, 2023","February 28, 2023","October 1, 2019",,"January 18, 2020","Central Research Associates, Inc, Birmingham, Alabama, United States|HealthStar Research, Hot Springs, Arkansas, United States|Preferred Clinical Research Partners, Little Rock, Arkansas, United States|Advanced Research Center, Anaheim, California, United States|Kindred Medical Institute for Clinical Trials, LLC, Corona, California, United States|Center for Clinical Trials, LLC, Paramount, California, United States|Prohealth Research Center, Doral, Florida, United States|South Miami Medical & Research Group, Inc., Miami, Florida, United States|River Birch Research Alliance, LLC, Blue Ridge, Georgia, United States|SleepCare Research Institute, Inc., Stockbridge, Georgia, United States|Massachusetts General Hospital, Boston, Massachusetts, United States|Minnesota Gastroenterology PA, Minneapolis, Minnesota, United States|David M. Headley, MD, P.A., Port Gibson, Mississippi, United States|Private Practice - Dr. Craig Spiegel, Bridgeton, Missouri, United States|Foundation Pediatrics Med Clinical Research Partners, LLC, East Orange, New Jersey, United States|Biomedical Research Alliance of NY-Montefiore Medical Center, Bronx, New York, United States|Advantage Clinical Trials, Bronx, New York, United States|Columbia University Medical Center, New York, New York, United States|University of Oklahoma Health Sciences Center/Children's Hospital at OU Medical Center, Oklahoma City, Oklahoma, United States|Coastal Pediatric Research, Charleston, South Carolina, United States|Coastal Pediatric Research, Summerville, South Carolina, United States|Cook Childrens Health Care System, Fort Worth, Texas, United States|Clinical Research Partners, LLC, Richmond, Virginia, United States|MultiCare Institute for Research and Innovation, Tacoma, Washington, United States|Marshall Health, Huntington, West Virginia, United States|Virgo Carter Pediatrics, Morgantown, West Virginia, United States|The Medical College of Wisconsin, Milwaukee, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT04110145"
19,"NCT04096326","AGN-151586 Dose-Ranging Study for Treatment of Glabellar Lines",,"Recruiting","No Results Available","Glabellar Lines","Drug: AGN-151586|Drug: Placebo","Efficacy: To compare the efficacy between placebo and a range of doses of AGN-151586 for the treatment of GL (Glabellar Lines) in participants with moderate to severe GL|Safety: To compare the safety between placebo and a range of doses of AGN-151586 for the treatment of GL in participants with moderate to severe GL","Allergan","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","200","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","2034-201-008","September 26, 2019","June 22, 2020","June 22, 2020","September 19, 2019",,"December 19, 2019","Center for Dermatology Clinical Research, Inc., Fremont, California, United States|Ava T. Shamban MD, INC, Santa Monica, California, United States|Baumann Cosmetic and Research Institute, Miami, Florida, United States|Laser & Skin Surgery Center of Indiana, Indianapolis, Indiana, United States|WDC Cosmetic and Research, PLLC, Wilmington, North Carolina, United States|KGL LLC, Broomall, Pennsylvania, United States|DermResearch, Inc., Austin, Texas, United States|Suzanne Bruce and Associates; The Center for Skin Research, Houston, Texas, United States|Austin Institute for Clinical Research, Inc., Pflugerville, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04096326"
20,"NCT04073303","BOTOX® Treatment for Adults With a Wide Lower Face Due to Masseter Muscle Prominence",,"Recruiting","No Results Available","Masseter Muscle Prominence","Biological: Botulinum Toxin Type A|Other: Placebo","Proportion of responders that show change in masseter muscle prominence (MMP)|Incidence of Adverse Events (AEs)|Change from baseline in vital sign values (blood pressure, respiratory rate, and pulse rate)|Proportion of responders who achieve a clinical target on a MMP scale|Proportion of responders who achieve improvement using a self-assessment scale|Proportion of responders that show improvement in MMP|Change from baseline in lower facial width|Duration of treatment effect","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 3","360","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","1789-301-008","August 29, 2019","March 12, 2020","March 12, 2020","August 29, 2019",,"December 23, 2019","Institute for Skin Advancement, Calgary, Alberta, Canada|Carruthers & Humphrey Clinical Research, Vancouver, British Columbia, Canada|Pacific Dermaesthetics, Vancouver, British Columbia, Canada|Project Skin MD, LTD, Vancouver, British Columbia, Canada|The Centre for Dermatology & Cosmetic Surgery, Richmond Hill, Ontario, Canada|Peking University First Hospital, Beijing, Beijing, China|Peking University Third Hospital, Beijing, Beijing, China|Peking Union Medical College Hospital, Beijing, Beijing, China|Chinese PLA General Hospital, Beijing, Beijing, China|Union Hospital Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, China|Xiangya Hospital Central South University, Changsha, Hunan, China|Nanjing Drum Tower Hospital, Nanjing, Jiangsu, China|Zhongda Hospital Southeast University, Nanjing, Jiangsu, China|Shanghai Ninth People's Hospital, Shanghai, Shanghai, China|The First Affiliated Hospital of XI'AN Jiaotong University, Xi'An, Shanxi, China|The Fourth Military Medical University Tangdu hospital, Xi'An, Shanxi, China|West China Hospital of Sichuan University, Chengdu, Sichuan, China|Tianjin Medical University General Hospital, Tianjin, Tianjin, China|Kaohsiung Medical University Hospital, Kaohsiung, Taiwan|National Taiwan University Hospital, Taipei, Taiwan|Taipei Medical University Hospital, Taipei, Taiwan|Tri-Service General Hospital, Taipei, Taiwan",,"https://ClinicalTrials.gov/show/NCT04073303"
21,"NCT04030962","A Study of the Drugs AGN-242428 and AGN-231868 in Participants With Dry Eye Disease",,"Not yet recruiting","No Results Available","Dry Eye Disease|Dry Eye Syndrome","Drug: AGN-242428|Drug: AGN-231868|Other: AGN-242428 Vehicle|Other: AGN-231868 Vehicle","The incidence of adverse events (safety and tolerability)|Area under the plasma concentration versus time curve from time 0 to time of the last measurable concentration (AUC0-tlast) after a single dose administration|Area under the tear concentration versus time curve from time 0 to time of the last measurable concentration (AUC0-tlast) after a single dose administration|Maximum plasma drug concentration (Cmax) after a single dose administration|Maximum tear drug concentration (Cmax) after a single dose administration|Time of maximum plasma drug concentration (Tmax) after a single dose administration|Time of maximum tear drug concentration(Tmax) after a single dose administration|Terminal elimination half-life (t1/2) after a single dose administration|Area under the plasma concentration versus time curve from time 0 to the end of the dosing interval (AUC0-τ) following repeat dose administration|Area under the tear concentration versus time curve from time 0 to the end of the dosing interval (AUC0-τ) following repeat dose administration|Maximum plasma drug concentration (Cmax) following repeat dose administration|Maximum tear drug concentration (Cmax) following repeat dose administration|Time of maximum plasma drug concentration (Tmax) following repeat dose administration|Time of maximum tear drug concentration (Tmax) following repeat dose administration|Minimum plasma drug concentration at steady state (Cmin,ss) following repeat dose administration|Minimum tear drug concentration at steady state (Cmin,ss) following repeat dose administration|Terminal elimination half-life of the study drugs (t1/2) following repeat dose administration|Accumulation index of drug concentration (AI) following repeat dose administration|Drop Tolerability Questionnaire Score|Number of patients experiencing one or more adverse events (AEs) during the 15 day treatment period|Potentially clinically significant (PCS) clinical laboratory values|Vital sign values (blood pressure, pulse rate, weight, respiration rate, and temperature)|Electrocardiogram (ECG) heart rate|ECG PR interval|ECG QRS duration|ECG QT interval|ECG QTc|Change from baseline in intraocular pressure (IOP)|Change from baseline in best-corrected visual acuity (BCVA)|Change from baseline in slit-lamp biomicroscopy|Change from baseline in dilated fundus examination","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","72","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","2012-201-005","March 2, 2020","June 1, 2020","June 1, 2020","July 24, 2019",,"October 16, 2019","Andover Eye Associates, Andover, Massachusetts, United States",,"https://ClinicalTrials.gov/show/NCT04030962"
